sample_id,variant,raw_mean_abs_delta_L,projected_mean_abs_delta_L,projected_mean_delta_ab,projection_mean_delta_ab,raw_mean_chroma,review_flag,review_status
im42,semantically_wrong_color,19.789270401000977,0.034723911434412,20.666919708251953,51.98857498168945,56.066749572753906,,unverified_candidate
im42,plausible_alternative_colorization,1.2725377082824707,0.03755670413374901,16.46820640563965,0.7024198174476624,1.7145311832427979,near_grayscale,unverified_candidate
im43,semantically_wrong_color,6.131369590759277,0.07535174489021301,41.04265594482422,2.662693738937378,59.7244873046875,,unverified_candidate
im43,plausible_alternative_colorization,5.148031234741211,0.07705766707658768,21.782970428466797,1.3881826400756836,46.921875,,unverified_candidate
im45,semantically_wrong_color,4.115894794464111,0.07279881089925766,87.78578186035156,3.142657995223999,73.01974487304688,,unverified_candidate
im45,plausible_alternative_colorization,2.7154734134674072,0.0879785344004631,25.795684814453125,0.03027404099702835,1.3939285278320312,near_grayscale,unverified_candidate
im46,semantically_wrong_color,2.577415943145752,0.07210172712802887,51.15422821044922,1.082960844039917,48.190086364746094,,unverified_candidate
im46,plausible_alternative_colorization,1.1632503271102905,0.08820857107639313,7.0720720291137695,0.13108457624912262,9.208174705505371,,unverified_candidate
im47,semantically_wrong_color,3.4590463638305664,0.08259719610214233,43.89323425292969,0.2043098360300064,21.49728012084961,,unverified_candidate
im47,plausible_alternative_colorization,3.4657301902770996,0.0838390588760376,19.72516632080078,0.16105256974697113,17.287015914916992,,unverified_candidate
im48,semantically_wrong_color,7.251900672912598,0.07756462693214417,40.96845245361328,3.62538480758667,36.24089050292969,,unverified_candidate
im48,plausible_alternative_colorization,5.859126091003418,0.07680143415927887,7.257298946380615,0.43256768584251404,21.877384185791016,,unverified_candidate
im5,semantically_wrong_color,4.163886070251465,0.07325756549835205,43.89882278442383,0.31801530718803406,38.13042068481445,,unverified_candidate
im5,plausible_alternative_colorization,3.292740821838379,0.08071495592594147,7.210379600524902,0.13200093805789948,9.276898384094238,,unverified_candidate
im50,semantically_wrong_color,4.204545974731445,0.07582913339138031,45.663875579833984,0.8350489735603333,43.95692443847656,,unverified_candidate
im50,plausible_alternative_colorization,3.4927427768707275,0.08773703128099442,14.30192756652832,0.1450253427028656,10.364699363708496,,unverified_candidate
im51,semantically_wrong_color,2.642925500869751,0.0689765214920044,49.972721099853516,0.4448550045490265,40.76254653930664,,unverified_candidate
im51,plausible_alternative_colorization,3.653960704803467,0.07328611612319946,8.12193775177002,0.2703942358493805,16.165576934814453,,unverified_candidate
im52,semantically_wrong_color,2.9334540367126465,0.07855360954999924,34.048240661621094,0.20028160512447357,28.201078414916992,,unverified_candidate
im52,plausible_alternative_colorization,1.841170310974121,0.0781654417514801,18.564332962036133,0.7315768003463745,23.71944808959961,,unverified_candidate
im54,semantically_wrong_color,4.739856719970703,0.07320304214954376,29.577058792114258,2.5506558418273926,28.780073165893555,,unverified_candidate
im54,plausible_alternative_colorization,4.108162879943848,0.08249890059232712,11.7900390625,0.9824295043945312,15.233943939208984,,unverified_candidate
im56,semantically_wrong_color,6.3663811683654785,0.04631207883358002,32.50182342529297,20.887603759765625,47.491146087646484,,unverified_candidate
im56,plausible_alternative_colorization,3.4823899269104004,0.08105495572090149,13.53082275390625,0.08830051124095917,1.6151351928710938,near_grayscale,unverified_candidate
im57,semantically_wrong_color,4.387524127960205,0.06487984955310822,78.09965515136719,2.1971964836120605,56.047264099121094,,unverified_candidate
im57,plausible_alternative_colorization,3.9722812175750732,0.08532196283340454,27.95571517944336,0.2403046190738678,23.879932403564453,,unverified_candidate
im58,semantically_wrong_color,3.5536603927612305,0.07267527282238007,47.650634765625,2.165393352508545,51.62355422973633,,unverified_candidate
im58,plausible_alternative_colorization,2.95821475982666,0.09317632019519806,8.23589038848877,0.5256294012069702,11.948929786682129,,unverified_candidate
im6,semantically_wrong_color,4.06617546081543,0.06941292434930801,51.371978759765625,0.23902203142642975,50.26494598388672,,unverified_candidate
im6,plausible_alternative_colorization,2.3804931640625,0.09459799528121948,8.767864227294922,0.13184578716754913,9.761798858642578,,unverified_candidate
im60,semantically_wrong_color,2.6683294773101807,0.08846970647573471,18.456396102905273,0.37784343957901,17.92628288269043,,unverified_candidate
im60,plausible_alternative_colorization,2.4660911560058594,0.09972923994064331,5.345734596252441,0.06490980833768845,1.9216320514678955,near_grayscale,unverified_candidate
im61,semantically_wrong_color,4.270899772644043,0.08107224106788635,45.929359436035156,0.6807364225387573,24.37925148010254,,unverified_candidate
im61,plausible_alternative_colorization,4.553677558898926,0.07811759412288666,37.826515197753906,0.1845761090517044,9.059932708740234,,unverified_candidate
im62,semantically_wrong_color,2.1781578063964844,0.10692115873098373,13.521926879882812,0.07035447657108307,5.200538635253906,,unverified_candidate
im62,plausible_alternative_colorization,2.169954776763916,0.1092919409275055,12.184420585632324,0.02894372120499611,0.9802045226097107,near_grayscale,unverified_candidate
im63,semantically_wrong_color,4.767931938171387,0.07719849050045013,43.686920166015625,0.8675708770751953,34.644432067871094,,unverified_candidate
im63,plausible_alternative_colorization,5.395247936248779,0.07418385148048401,58.85044860839844,0.25483524799346924,39.79963684082031,,unverified_candidate
im64,semantically_wrong_color,1.9696906805038452,0.08499208092689514,32.01496124267578,0.08561103790998459,15.374974250793457,,unverified_candidate
im64,plausible_alternative_colorization,1.3148143291473389,0.09075891971588135,20.079071044921875,0.036456793546676636,2.660219430923462,,unverified_candidate
im65,semantically_wrong_color,3.900724411010742,0.08044606447219849,34.124900817871094,2.3276214599609375,45.944427490234375,,unverified_candidate
im65,plausible_alternative_colorization,3.387291193008423,0.08185701072216034,16.554264068603516,0.9947736263275146,39.66062927246094,,unverified_candidate
im66,semantically_wrong_color,6.089297294616699,0.06939548254013062,53.25115203857422,2.3236517906188965,48.033409118652344,,unverified_candidate
im66,plausible_alternative_colorization,4.101728916168213,0.08656613528728485,13.306488037109375,0.1831558644771576,7.3604865074157715,,unverified_candidate
im68,semantically_wrong_color,7.706933975219727,0.08268582820892334,39.71147537231445,3.461535930633545,68.46371459960938,,unverified_candidate
im68,plausible_alternative_colorization,2.9302139282226562,0.08922998607158661,16.172773361206055,0.19537299871444702,34.506832122802734,,unverified_candidate
im70,semantically_wrong_color,5.825161933898926,0.07974810898303986,14.168281555175781,0.5540738105773926,12.097993850708008,,unverified_candidate
im70,plausible_alternative_colorization,5.094704627990723,0.08883543312549591,9.706048965454102,0.10681331157684326,1.9741894006729126,near_grayscale,unverified_candidate
im71,semantically_wrong_color,3.565850257873535,0.05527324974536896,50.74335479736328,2.2162981033325195,58.99018859863281,,unverified_candidate
im71,plausible_alternative_colorization,2.5967767238616943,0.06741827726364136,20.449569702148438,0.3045554757118225,31.708084106445312,,unverified_candidate
im72,semantically_wrong_color,3.5404210090637207,0.06814266741275787,38.90471267700195,1.964067816734314,32.6966552734375,,unverified_candidate
im72,plausible_alternative_colorization,3.0511837005615234,0.08206889033317566,10.888154983520508,0.0945860743522644,3.3773505687713623,,unverified_candidate
im73,semantically_wrong_color,4.775969505310059,0.06629392504692078,85.05095672607422,5.9319586753845215,49.790836334228516,,unverified_candidate
im73,plausible_alternative_colorization,2.4805545806884766,0.0917367935180664,48.5764274597168,0.1002487987279892,4.529104232788086,,unverified_candidate
im74,semantically_wrong_color,4.712270736694336,0.07555945962667465,24.99162483215332,0.537101149559021,23.735260009765625,,unverified_candidate
im74,plausible_alternative_colorization,3.910576581954956,0.08720766752958298,11.610944747924805,0.12472882121801376,4.63826322555542,,unverified_candidate
im75,semantically_wrong_color,4.4040656089782715,0.07805921137332916,44.96403503417969,3.3067996501922607,44.24198913574219,,unverified_candidate
im75,plausible_alternative_colorization,3.6123275756835938,0.09203454107046127,12.145180702209473,0.16591516137123108,5.5878095626831055,,unverified_candidate
im76,semantically_wrong_color,3.517617702484131,0.07341812551021576,32.461578369140625,2.7143099308013916,37.49138641357422,,unverified_candidate
im76,plausible_alternative_colorization,3.495187282562256,0.078731968998909,20.576675415039062,0.7738850116729736,24.111434936523438,,unverified_candidate
im77,semantically_wrong_color,6.355359077453613,0.08216451108455658,47.11766815185547,1.6292707920074463,28.712528228759766,,unverified_candidate
im77,plausible_alternative_colorization,5.001551628112793,0.08416818082332611,31.03376007080078,0.2590816617012024,20.5694637298584,,unverified_candidate
im78,semantically_wrong_color,8.933030128479004,0.07533559948205948,60.77484130859375,3.937821865081787,63.805789947509766,,unverified_candidate
im78,plausible_alternative_colorization,2.7027978897094727,0.09675952792167664,14.006150245666504,0.04083763435482979,1.1854784488677979,near_grayscale,unverified_candidate
im79,semantically_wrong_color,4.149524211883545,0.07837559282779694,43.20688247680664,2.1259055137634277,33.53589630126953,,unverified_candidate
im79,plausible_alternative_colorization,1.107194423675537,0.0936921015381813,26.2899169921875,0.08926960825920105,6.827831268310547,,unverified_candidate
im8,semantically_wrong_color,2.017202854156494,0.09272695332765579,17.30586814880371,0.16682446002960205,46.206146240234375,,unverified_candidate
im8,plausible_alternative_colorization,2.561544895172119,0.10211104154586792,37.10050964355469,0.051038362085819244,2.3894200325012207,,unverified_candidate
im80,semantically_wrong_color,5.2445783615112305,0.07544282078742981,80.27330780029297,2.9610447883605957,74.20443725585938,,unverified_candidate
im80,plausible_alternative_colorization,3.067293167114258,0.08082091808319092,22.100101470947266,0.9912705421447754,26.906917572021484,,unverified_candidate
im81,semantically_wrong_color,4.760983943939209,0.08621513843536377,30.88172721862793,3.1103720664978027,29.024566650390625,,unverified_candidate
im81,plausible_alternative_colorization,1.2413969039916992,0.09439422190189362,10.924552917480469,0.13375987112522125,10.044057846069336,,unverified_candidate
im82,semantically_wrong_color,8.704151153564453,0.06898322701454163,55.916709899902344,3.8001279830932617,51.08281326293945,,unverified_candidate
im82,plausible_alternative_colorization,7.044186115264893,0.08555731922388077,14.04437255859375,0.1546161025762558,4.722224235534668,,unverified_candidate
im83,semantically_wrong_color,4.442305564880371,0.07869751006364822,21.521839141845703,3.264563798904419,18.165992736816406,,unverified_candidate
im83,plausible_alternative_colorization,2.607046127319336,0.08613899350166321,11.928363800048828,0.1338692605495453,2.922388792037964,,unverified_candidate
im86,semantically_wrong_color,3.800210952758789,0.07159093767404556,40.808631896972656,0.27057793736457825,39.48914337158203,,unverified_candidate
im86,plausible_alternative_colorization,2.649643659591675,0.08674883842468262,7.508930683135986,0.11195530742406845,4.7378997802734375,,unverified_candidate
im87,semantically_wrong_color,3.094278573989868,0.053392063826322556,33.847015380859375,3.944915771484375,30.94342041015625,,unverified_candidate
im87,plausible_alternative_colorization,1.689186930656433,0.0696134865283966,25.527297973632812,1.1442922353744507,17.506793975830078,,unverified_candidate
im9,semantically_wrong_color,3.812241554260254,0.06797248125076294,39.5683708190918,0.8268374800682068,38.20037078857422,,unverified_candidate
im9,plausible_alternative_colorization,2.4100303649902344,0.07699872553348541,9.326831817626953,0.10994218289852142,9.356106758117676,,unverified_candidate
im90,semantically_wrong_color,6.1145710945129395,0.08118855953216553,39.83949279785156,2.135317087173462,38.881412506103516,,unverified_candidate
im90,plausible_alternative_colorization,2.2709693908691406,0.0962744802236557,12.449474334716797,0.07340516149997711,4.077596187591553,,unverified_candidate
im91,semantically_wrong_color,5.740857124328613,0.07118256390094757,58.36647033691406,5.445426940917969,59.49939727783203,,unverified_candidate
im91,plausible_alternative_colorization,2.8158979415893555,0.08519738167524338,18.457441329956055,0.15401554107666016,9.70763874053955,,unverified_candidate
im92,semantically_wrong_color,6.784474849700928,0.08151493966579437,35.52762222290039,6.605957984924316,36.98223114013672,,unverified_candidate
im92,plausible_alternative_colorization,1.4539103507995605,0.08250893652439117,9.610363960266113,0.2149953544139862,10.905567169189453,,unverified_candidate
im93,semantically_wrong_color,2.453134536743164,0.07234819233417511,35.748199462890625,1.0269908905029297,32.8868408203125,,unverified_candidate
im93,plausible_alternative_colorization,1.5976026058197021,0.06825599074363708,4.272512435913086,0.10625269263982773,19.52166748046875,,unverified_candidate
im94,semantically_wrong_color,5.0382561683654785,0.06109826639294624,81.28532409667969,1.7491164207458496,64.55104064941406,,unverified_candidate
im94,plausible_alternative_colorization,3.4048876762390137,0.09772380441427231,21.51403045654297,0.07319946587085724,2.74100923538208,,unverified_candidate
im95,semantically_wrong_color,5.357277870178223,0.07427416741847992,48.7175178527832,0.6747888326644897,41.26250457763672,,unverified_candidate
im95,plausible_alternative_colorization,4.856689453125,0.07850497961044312,16.33623504638672,0.2168128937482834,20.983226776123047,,unverified_candidate
im97,semantically_wrong_color,4.672358512878418,0.07854944467544556,29.20763397216797,0.6809474229812622,33.126434326171875,,unverified_candidate
im97,plausible_alternative_colorization,4.215208530426025,0.09043831378221512,14.185590744018555,0.10660728812217712,3.6786916255950928,,unverified_candidate
im98,semantically_wrong_color,2.302487373352051,0.07706822454929352,27.31528091430664,0.36799556016921997,27.76803207397461,,unverified_candidate
im98,plausible_alternative_colorization,2.546797752380371,0.0857529416680336,7.461694240570068,0.12403988838195801,8.938039779663086,,unverified_candidate
